id,external_source,name,alias,description,difficulty,meal_type,cuisine,dietary_tags,servings,prep_time,cook_time,calories_per_serving,protein,instructions,image_url,local_image,enabled,verified,verification_status,confidence_score
10045,recipeapi,Beef and Potato Croquettes,,"Beef and Potato Croquettes are crispy fried rolls made from a flavorful mixture of mashed potatoes, ground beef, and herbs, popular as a savory snack or main dish.",medium,main,portuguese,nut_free|halal|kosher,4,20,30,380,20,"Boil peeled potato pieces in salted water until tender, then drain and mash smooth. | Heat vegetable oil in a skillet and sauté finely chopped onion until translucent. | Add ground beef to the skillet and cook until browned and fully cooked, seasoning with salt and pepper. | Combine the mashed potatoes, cooked beef mixture, chopped parsley, and grated Parmesan cheese in a bowl, mixing well. | Shape the mixture into small cylindrical croquettes or oval shapes. | Place flour, beaten egg, and breadcrumbs in three separate shallow dishes for breading. | Coat each croquette first with flour, then dip into the beaten egg, and finally coat with breadcrumbs. | Heat vegetable oil in a deep frying pan to medium-high heat. | Fry croquettes in batches until golden brown and crispy on all sides, about 3-4 minutes per batch. | Remove croquettes and drain on paper towels to remove excess oil before serving.",https://pixabay.com/get/g2091921c625a04bd17ff6e9e94a211e0fa0eab1d2893ce843bfffca3c1f4c6c5d445251635c5a99534e2bd3d645e91d2e984b5ef40ec86118474b33a4ac2e6d0_640.jpg,food_dataset_v2\recipe_images\10045_beef_and_potato_croquettes.jpg,True,True,AUTO_IMPORTED,0.95
9408,recipeapi,Beef and Pumpkin Stew,,"A hearty and warming stew combining tender beef with sweet pumpkin, enriched by aromatic vegetables and herbs, perfect for comforting meals.",medium,main,portuguese,gluten_free|nut_free|halal|kosher,4,20,100,420,38,"Cut the beef into bite-sized cubes and season with salt and pepper. | Heat the vegetable oil in a large pot over medium-high heat and brown the beef cubes on all sides. Remove and set aside. | In the same pot, add the chopped onion and minced garlic, and cook until softened and fragrant. | Add the diced carrots and celery to the pot and cook for about 5 minutes until slightly tender. | Return the beef to the pot and sprinkle with flour. Stir well to coat the meat. | Pour in the beef broth and canned diced tomato, scraping up any browned bits from the bottom of the pot. | Add the diced pumpkin, bay leaf, dried thyme, and a pinch of black pepper. Stir everything together. | Bring the mixture to a boil, then reduce the heat to low and cover. Simmer gently for about 1.5 hours, or until the beef is tender. | Remove the bay leaf and taste the stew. Adjust seasoning with salt and pepper as needed. | Serve the stew hot, garnished with fresh parsley if desired.",https://pixabay.com/get/ge0787c3abdf91eb45afdc2a3a9cf9d0a0d44ab69a4b935a057564ab52448eab9bfa70a060c986ecfff75737552df601c810c3592ea7a35a7e9bd146c0788120f_640.jpg,food_dataset_v2\recipe_images\9408_beef_and_pumpkin_stew.jpg,True,True,AUTO_IMPORTED,0.95
9421,recipeapi,Beef and Sausage Mixed Grill,,"A hearty mixed grill featuring juicy beef steak and flavorful sausage, perfect for a satisfying main course with simple seasoning and grilling.",easy,main,portuguese,halal|gluten_free|nut_free,2,10,20,450,40,"Preheat the grill to medium-high heat. | Season the beef steak with salt, pepper, and a dash of smoked paprika on both sides. | Prick the sausage with a fork a few times to prevent bursting during grilling. | Lightly brush the grill grates with olive oil to prevent sticking. | Place the beef steak and sausage on the grill. | Cook the sausage for about 12-15 minutes, turning occasionally, until evenly browned and cooked through. | Grill the beef steak for about 4-5 minutes per side, or until desired doneness is reached. | Remove the beef and sausage from the grill and let the beef rest for 5 minutes. | Slice the sausage and beef steak before serving. | Serve the mixed grill with grilled vegetables, mustard, and crusty bread if desired.",https://pixabay.com/get/gdb8eab4e3ee273eac8648ec7799b95816314ed273e4f4d2a89cf2096bb95c0f7e8e1a308f3b9988b6d333544e2255ca3_640.jpg,food_dataset_v2\recipe_images\9421_beef_and_sausage_mixed_grill.jpg,True,True,AUTO_IMPORTED,0.95
5965,recipeapi,Asturian Rice Pudding,Arroz Con Leche Asturiano,"Asturian Rice Pudding is a traditional Spanish dessert from Asturias, featuring creamy rice cooked slowly in milk with cinnamon and lemon peel to create a rich, comforting sweet dish.",medium,dessert,spanish,vegetarian,4,10,40,300,6,"Rinse the rice under cold water until the water runs clear. | In a large pot, combine the milk, water, sugar, cinnamon stick, and lemon peel. | Place the pot over medium heat and bring the mixture to a gentle boil, stirring occasionally to prevent the milk from burning. | Add the rinsed rice to the pot and reduce the heat to low. | Simmer the mixture gently, stirring frequently, until the rice is fully cooked and the mixture has thickened to a creamy consistency, about 30-40 minutes. | Remove the pot from the heat, discard the cinnamon stick and lemon peel. | Pour the rice pudding into individual serving dishes or a large bowl. | Allow it to cool slightly, then sprinkle ground cinnamon on top. | Serve warm or chilled according to preference.",https://pixabay.com/get/gebe99a0ff47e52757f329ffcfa4a66a44dbcc88a6681edfe31891b0e578cc37463ccd7d4892ea4e16ebd1b0f38ba9940_640.jpg,food_dataset_v2\recipe_images\5965_asturian_rice_pudding.jpg,True,True,AUTO_IMPORTED,0.95
6059,recipeapi,Atascaburras,Salt Cod Purée La Mancha,"Atascaburras is a traditional Spanish dish from La Mancha featuring a creamy purée of salt cod and potato, enhanced with garlic, almonds, and olive oil, creating a rich, comforting flavor profile.",medium,main,spanish,gluten_free|nut_free|halal|kosher,4,25,35,350,22,"Soak the salt cod in cold water for 24 to 48 hours, changing the water several times to remove excess salt. | Peel and boil the potato in salted water until tender, then drain and mash while still warm. | Drain the soaked cod and place it in a pot of fresh water. Bring to a gentle boil and simmer until the fish flakes easily, about 10-15 minutes. Drain and flake the cod, removing any skin and bones. | In a large bowl, combine the mashed potato and flaked cod. | Slowly add olive oil while mixing to create a creamy purée. | Add crushed garlic to the mixture and season with black pepper to taste. Do not add salt because of the salt cod. | Stir in chopped toasted almonds for texture and flavor. | Serve the atascaburras drizzled with extra virgin olive oil and garnished with chopped parsley if desired.",,,True,True,AUTO_IMPORTED,0.95
5650,recipeapi,Atun a La Plancha,Grilled Tuna Steak,Atun a la Plancha is a simple and flavorful Spanish dish featuring a fresh tuna steak grilled to perfection and served with a touch of lemon and parsley.,easy,main,spanish,gluten_free|dairy_free|nut_free|halal|kosher,1,5,6,230,40,"Preheat a grill pan or skillet over medium-high heat. | Pat the tuna steak dry with a paper towel to remove excess moisture. | Brush both sides of the tuna steak with olive oil to prevent sticking and add flavor. | Season both sides of the tuna with salt and freshly ground black pepper. | Place the tuna steak on the hot grill pan and cook for about 2-3 minutes per side for medium rare, or longer if you prefer it more cooked. | Remove the tuna from the grill and let it rest for a couple of minutes. | Serve the grilled tuna steak with a squeeze of fresh lemon juice and garnish with chopped fresh parsley if desired.",https://pixabay.com/get/g0a3acdc148d3e46f76ff2393377c1d9ad9bf2c7e9da90540220b50ca5398bc908f07f43cb905886fb1cbb29fe3b5f90c48566ac4857c392726e8525d8caa3717_640.jpg,food_dataset_v2\recipe_images\5650_atun_a_la_plancha.jpg,True,True,AUTO_IMPORTED,0.95
5565,recipeapi,BBQ Ribs,Costillas a La Barbacoa,"BBQ Ribs (Costillas a la Barbacoa) is a savory and tender Spanish-style barbecue pork ribs recipe featuring a flavorful dry rub and rich homemade barbecue sauce, slow-cooked to perfection.",medium,main,spanish,,4,20,180,650,45,"Preheat the oven to 150 degrees Celsius (300 degrees Fahrenheit). | Remove the membrane from the back of the ribs for better tenderness and flavor absorption. | In a small bowl, combine paprika, brown sugar, salt, black pepper, garlic powder, onion powder, cumin, and cayenne pepper to make a dry rub. | Rub the dry rub evenly over both sides of the ribs. | Wrap the ribs tightly in aluminum foil and place them on a baking sheet. | Bake in the preheated oven for 2.5 to 3 hours until the ribs are tender. | Prepare the barbecue sauce by combining ketchup, apple cider vinegar, brown sugar, Worcestershire sauce, mustard, smoked paprika, garlic powder, and black pepper in a saucepan. | Simmer the sauce over medium heat for 15 to 20 minutes, stirring occasionally, until slightly thickened. | Remove the ribs from the oven and carefully unwrap them. | Brush a generous amount of barbecue sauce onto both sides of the ribs. | Optionally, place the ribs under the broiler or on a grill for 5 minutes, basting with more sauce, to caramelize and add a smoky flavor. | Cut the ribs between the bones and serve with extra barbecue sauce on the side.",https://pixabay.com/get/gf7df850a4c19750ed26d8d89547858a7de0742cf9e8d6aa58a64252791f4c157bb32eeec486ae9e3cefed6999ac95001002d97a3682a29c6f58fca1b5fa22639_640.jpg,food_dataset_v2\recipe_images\5565_bbq_ribs.jpg,True,True,AUTO_IMPORTED,0.95
5627,recipeapi,Bacalao Al Ajoarriero,Cod Navarra-style,Bacalao al Ajoarriero is a traditional Navarra-style Spanish dish featuring salt cod cooked in a garlicky tomato sauce. This flavorful recipe highlights the rich culinary heritage of northern Spain.,medium,main,spanish,gluten_free|nut_free|halal|kosher,4,20,40,280,28,"Soak the dried salt cod in cold water for 24 to 48 hours, changing the water several times to desalinate. | After soaking, drain the cod and pat dry, then cut it into medium-sized pieces. | Peel and finely chop the garlic cloves and the onion. | Wash and chop the fresh tomato into small pieces. | In a large skillet, heat olive oil over medium heat and sauté the chopped onion until translucent. | Add the chopped garlic and cook briefly until fragrant, taking care not to burn the garlic. | Add the chopped tomato and cook the mixture until it forms a thick sauce, about 10-15 minutes, stirring occasionally. | Add the cod pieces to the sauce, cover, and cook gently for 10-15 minutes until the cod is tender and flakes easily. | Season with salt and black pepper to taste, considering the saltiness of the cod. | Optionally, add a pinch of smoked paprika to enhance flavor. | Garnish with chopped fresh parsley before serving.",https://pixabay.com/get/g4940555779932a1cdf9e6ed9c4b898d77deb8a8b83aa4badee51f84c3f63b7b1dc331234a4e7bc50f6f44dc3a012aadc44206dcf89b0dc12826b478faeb6f6f5_640.jpg,food_dataset_v2\recipe_images\5627_bacalao_al_ajoarriero.jpg,True,True,AUTO_IMPORTED,0.95
5977,recipeapi,Bacalao Al Pil Pil,Basque Salted Cod in Garlic Olive Oil Sauce,"Bacalao al Pil Pil is a traditional Basque dish of salted cod gently cooked in garlic-infused olive oil, where slow emulsification creates a silky pil pil sauce.",medium,main,spanish,gluten_free|dairy_free|nut_free|halal|kosher,4,30,30,350,30,"Soak the salted cod in cold water for 48 hours, changing the water every 8 hours to remove excess salt. | Drain the cod and pat it dry with paper towels, then cut it into portions. | Heat olive oil in a deep skillet over low heat and add sliced garlic and dried chili pepper; cook gently until garlic is golden to infuse the oil but do not brown. | Remove garlic and chili from the oil once infused and set aside. | Place the cod pieces skin side down in the oil and cook over low heat. | Gently shake the pan continuously to emulsify the oil and fish juices; this forms the characteristic pil pil sauce. | Cook slowly for about 20 minutes, flipping the cod carefully half-way through to cook evenly. | When sauce emulsifies and thickens, return the garlic and chili to the pan to warm through. | Plate the cod and spoon the pil pil sauce over the fish. | Serve immediately with crusty bread or a simple green salad.",https://pixabay.com/get/g5748a8c8cce239122032193752ed6a13e831d1b3ddc8101a232aba0c902f3866a75339e2318318a46ee2cb414fa00b3d_640.jpg,food_dataset_v2\recipe_images\5977_bacalao_al_pil_pil.jpg,True,True,AUTO_IMPORTED,0.95
5624,recipeapi,Bacalao Al Pil Pil,Salt Cod in Garlic Oil,"Bacalao al Pil Pil is a traditional Basque dish featuring salt cod cooked slowly in garlic-infused olive oil, resulting in a rich emulsified sauce called 'pil pil'.",medium,main,spanish,gluten_free|nut_free|halal|kosher,2,30,20,480,35,"Soak the salt cod in cold water for 48 hours, changing the water every 8 hours to desalinate it. | Drain and pat dry the salt cod, then cut it into large chunks, removing any skin and bones. | Peel and finely slice the garlic cloves. | In a wide frying pan, gently heat the olive oil over low heat and add the garlic slices. | Cook the garlic slowly until golden and fragrant, then remove the garlic and set aside. | Increase the heat to medium-low and add the salt cod pieces to the oil. | Cook the cod slowly, shaking the pan continuously to emulsify the oil and release the cod's gelatin, forming the 'pil pil' sauce. | After about 10-15 minutes, the sauce will thicken and coat the fish pieces. | Add the reserved fried garlic back to the pan and gently combine. | Sprinkle with chopped fresh parsley before serving.",https://pixabay.com/get/gffe4c02e281b0fcdc76a59b565d83e4ca7416b4da364c90156f7fe6838f904c443c205e339da32d91664509c149d573b_640.jpg,food_dataset_v2\recipe_images\5624_bacalao_al_pil_pil.jpg,True,True,AUTO_IMPORTED,0.95
5629,recipeapi,Bacalao Con Pimientos,Cod with Peppers,"Bacalao con Pimientos is a traditional Spanish dish featuring rehydrated salted cod cooked with sautéed red and green bell peppers, garlic, and fresh parsley, offering a flavorful and hearty meal.",medium,main,spanish,gluten_free|nut_free|halal|kosher,4,30,20,250,30,"Soak the dried salted cod in cold water for 24 to 48 hours, changing the water every 8 hours to remove excess salt. | Drain the cod and pat it dry with paper towels, then cut into chunks about 4 cm each. | Heat olive oil in a large skillet over medium heat and sauté the sliced garlic until fragrant, about 1 minute. | Add the sliced red and green bell peppers to the skillet and cook, stirring occasionally, until they begin to soften, about 8 minutes. | Add the cod chunks to the skillet and cook gently, turning occasionally, until the fish is opaque and cooked through, about 6-8 minutes. | Stir in the chopped fresh parsley and season with freshly ground black pepper and a pinch of salt if needed. | Serve warm with crusty bread or boiled potatoes.",https://pixabay.com/get/g318c966c42e03dec06058f3e86a8e900badc3aff05f076c5babeed9d8015767308d28054ee00e773d233ac39cc463260938353d34743b99784183229a1447af1_640.jpg,food_dataset_v2\recipe_images\5629_bacalao_con_pimientos.jpg,True,True,AUTO_IMPORTED,0.95
5625,recipeapi,Bacalao Con Tomate,Cod in Tomato,"Bacalao con Tomate is a traditional Spanish dish featuring salted cod simmered in a rich tomato sauce, highlighting simple Mediterranean flavors.",medium,main,spanish,gluten_free|nut_free|halal|kosher,4,15,35,280,35,"Soak the salted cod in cold water 24-48 hours prior to cooking, changing the water several times to remove excess salt. | Drain the cod and pat it dry, then cut it into serving pieces. | Heat olive oil in a large skillet over medium heat and sauté chopped onion until translucent. | Add minced garlic and cook for another minute until fragrant. | Add chopped tomatoes and tomato paste to the skillet, stir well, and season with salt and pepper to taste. | Let the tomato sauce simmer gently for about 20 minutes, stirring occasionally. | In a separate pan, lightly sear the cod pieces in olive oil until just cooked through, about 3-4 minutes per side. | Add the seared cod pieces to the tomato sauce and simmer together for an additional 5 minutes so the flavors meld. | Garnish with chopped fresh parsley before serving. | Serve hot, accompanied by boiled potatoes or crusty bread if desired.",https://pixabay.com/get/gb5f1bbb5107a6d380b1be49cfa39f9ff46233d5d18f05e4f82317e9c0e5ad33f3ad9417a3a89443436b4eeca4d32e177d89c395b27663712a7a06df66c63bf33_640.jpg,food_dataset_v2\recipe_images\5625_bacalao_con_tomate.jpg,True,True,AUTO_IMPORTED,0.95
6140,recipeapi,Bacalao De Semana Santa,Holy Week Cod,"Bacalao de Semana Santa is a traditional Spanish dish of salted cod cooked in a rich tomato and pepper sauce with chickpeas, typically served during Holy Week.",medium,main,spanish,gluten_free|halal|kosher,4,30,30,350,35,"Soak the dried salted cod in cold water for 24 to 48 hours, changing the water every 8 hours to desalinate it. | Drain the cod and pat it dry with paper towels, then cut it into serving-size pieces. | Heat olive oil in a large skillet over medium heat and sauté finely chopped onion until translucent. | Add chopped garlic and cook until fragrant, being careful not to burn it. | Stir in chopped ripe tomatoes and cook until the mixture thickens into a sauce. | Add sliced bell peppers and cook until softened. | Nestle the cod pieces into the sauce, cover, and simmer gently for about 10 minutes until the cod is cooked through and tender. | Add cooked chickpeas to the skillet and gently mix them with the cod and sauce to warm through. | Season with freshly ground black pepper and a pinch of salt, if needed. | Garnish with fresh parsley before serving.",https://pixabay.com/get/g9d43a432cb52ea1940fcc8f8d850d4106b8f710e0d0e4822d701d0ee04e7f058f6a207acbb97a6628eaf47fce80432fb905a2164aa38054746d00348d11aab03_640.jpg,food_dataset_v2\recipe_images\6140_bacalao_de_semana_santa.jpg,True,True,AUTO_IMPORTED,0.95
2307,recipeapi,Gaeng Kua Kling,Southern Dry Curry,"Gaeng Kua Kling is a spicy and aromatic Southern Thai dry curry known for its bold flavors and dry texture, using a fragrant homemade curry paste and tender pork.",medium,main,thai,gluten_free|nut_free,3,20,15,350,25,"Grind the red chili, garlic, shallot, lemongrass, kaffir lime peel, coriander root, turmeric, cumin seed, and shrimp paste into a fine curry paste using a mortar and pestle or food processor. | Heat vegetable oil in a pan over medium heat. | Add the curry paste to the pan and fry until aromatic and the oil separates from the paste, about 3-5 minutes. | Add the sliced pork and stir-fry until cooked through and well coated with the curry paste. | Add fish sauce and a little palm sugar to balance the flavors, stir thoroughly. | Add kaffir lime leaves and stir-fry for another minute. | Adjust seasoning to taste by adding more fish sauce, palm sugar, or chili if desired. | Serve hot, garnished with finely sliced kaffir lime leaves and accompanied by steamed jasmine rice.",https://pixabay.com/get/ge604dfe92803851f2e459831ea5472cdaf65342e9c36bafa5b020a68ca0f788e0307f5b7aaa76fa02983508889ab371a5e2e4e83b11a090c9732117e93f51077_640.jpg,food_dataset_v2\recipe_images\2307_gaeng_kua_kling.jpg,True,True,AUTO_IMPORTED,0.95
3189,recipeapi,Gaeng Kua Sai Bua,Southern Lotus Curry,"Gaeng Kua Sai Bua is a flavorful southern Thai curry featuring lotus stem simmered in rich red curry and coconut milk, infused with fragrant herbs like kaffir lime leaves and Thai basil.",medium,main,thai,gluten_free|nut_free|halal|kosher,4,15,25,320,6,"Rinse the lotus stem thoroughly and cut it into bite-sized pieces. | Place the Thai red curry paste in a wok or deep pan over medium heat and add a little coconut milk to dissolve it, stirring until it becomes fragrant. | Add the rest of the coconut milk and bring to a gentle simmer. | Add the prepared lotus stem pieces to the simmering curry. | Season with fish sauce and palm sugar, adjusting to taste. | Add sliced Thai eggplant and a handful of pea aubergines if available; simmer until vegetables are tender but still crisp. | Add kaffir lime leaves and fresh basil leaves into the curry and stir gently. | Turn off the heat and let the flavors meld for a few minutes before serving. | Serve hot with steamed jasmine rice.",https://pixabay.com/get/g6de1ea437a784002a0d96f543fe253639c0f38fc422e5c9a7b3e47d4d032afef1f21d189b2d6d6d5d0592d015cdd54ccc7e63bfd3e6ef2d81fc828c56ccd0b6b_640.jpg,food_dataset_v2\recipe_images\3189_gaeng_kua_sai_bua.jpg,True,True,AUTO_IMPORTED,0.95
2274,recipeapi,Gaeng Kua Sapparot,Pineapple Curry with Shrimp,"Gaeng Kua Sapparot is a Thai pineapple curry featuring fragrant red curry paste, sweet pineapple, and succulent shrimp, creating a harmonious balance of spicy, sweet, and savory flavors.",medium,main,thai,gluten_free|dairy_free|nut_free|halal,4,15,20,320,25,"Prepare the curry paste by blending red chili, garlic, shallot, lemongrass, galangal, coriander root, and shrimp paste into a smooth paste. | Heat vegetable oil in a wok or large pan over medium heat and sauté the curry paste until fragrant. | Add coconut milk and bring to a gentle boil, stirring to combine with the curry paste. | Add pineapple chunks and cook for a few minutes until they start to soften. | Add shrimp and cook until they turn pink and are cooked through. | Season the curry with fish sauce and palm sugar to taste, balancing salty and sweet flavors. | Add sliced kaffir lime leaves and Thai basil leaves, stir to combine and simmer for a minute. | Remove from heat and serve hot, garnished with fresh cilantro if desired.",https://pixabay.com/get/g3b256fab9ae52f6c64eb4c7218e85b0bf0a9be0a43526119810ef7d3ce01832229fcfee804a960675ea383f4bf24410a54bd7516415ff2e3376f5e95aba83045_640.jpg,food_dataset_v2\recipe_images\2274_gaeng_kua_sapparot.jpg,True,True,AUTO_IMPORTED,0.95
2272,recipeapi,Gaeng Liang,Spicy Mixed Vegetable Curry,"Gaeng Liang is a traditional Thai spicy mixed vegetable curry known for its vibrant flavors and aromatic curry paste, combining various fresh vegetables in a flavorful broth.",medium,main,thai,gluten_free|nut_free|halal|kosher,4,15,20,180,5,"Prepare all vegetables by washing and cutting into bite-sized pieces. | In a mortar and pestle or blender, pound or blend dry red chili, coriander seed, shrimp paste, and garlic until you form a smooth curry paste. | Heat vegetable oil in a large pot over medium heat and add the curry paste, stir-frying for a couple of minutes until fragrant. | Add water or vegetable broth to the pot and bring to a boil. | Add the prepared mixed vegetables to the pot, including pumpkin, yardlong bean, eggplant, corn, and moringa leaves, cooking until vegetables are tender but still vibrant. | Season the curry with fish sauce and a pinch of salt, adjusting to taste. | Once vegetables are cooked, remove from heat and garnish with fresh cilantro leaves before serving.",https://pixabay.com/get/gf4432e383d501aa25b3e37c140e2123e44d16b0e2303ca0d966fd35df5cfd3d82d58796c1e6a72a1e525bc741ac45a12_640.jpg,food_dataset_v2\recipe_images\2272_gaeng_liang.jpg,True,True,AUTO_IMPORTED,0.95
3012,recipeapi,Gaeng Luang,Southern Yellow Curry Fish,"Gaeng Luang is a traditional Thai southern yellow curry featuring fish simmered in a fragrant turmeric-based curry paste with coconut milk and herbs, known for its vibrant color and rich flavors.",medium,main,thai,gluten_free|nut_free|halal,4,20,30,320,30,"Prepare all ingredients by cleaning and cutting the fish into pieces and chopping the vegetables and herbs for the paste. | Make the curry paste by grinding together dried red chili, turmeric, galangal, lemongrass, garlic, shallot, and shrimp paste until smooth. | Heat oil in a pan over medium heat and fry the curry paste until fragrant. | Add the fish pieces to the pan and stir to coat with the curry paste. | Pour in coconut milk and bring the mixture to a gentle simmer. | Add sliced turmeric root and other vegetables such as pea eggplant and yardlong bean if using; cook until tender. | Season with fish sauce and palm sugar to balance the flavors. | Add kaffir lime leaves and fresh basil leaves just before turning off the heat for aroma. | Serve hot with steamed jasmine rice.",https://pixabay.com/get/gf4ee1efcb9a3617878999b3cc1f8a93d856c11eef080382442ed30b975926c0286e4777fc94cdfb3f53af783d32e37d829c5ff94b5aa3929c31be4d24fb15c96_640.jpg,food_dataset_v2\recipe_images\3012_gaeng_luang.jpg,True,True,AUTO_IMPORTED,0.95
2284,recipeapi,Gaeng Luang,Southern Yellow Turmeric Curry,"Gaeng Luang is a traditional southern Thai yellow turmeric curry known for its vibrant color and aromatic flavors from fresh turmeric, herbs, and spices combined with coconut milk and fish.",medium,main,thai,gluten_free|nut_free|halal|kosher,4,25,30,350,25,"Prepare the curry paste by pounding together shallot, garlic, dried chili, turmeric root, galangal, lemongrass, coriander seed, cumin seed, shrimp paste, and salt until it forms a smooth paste. | Heat coconut milk in a pot over medium heat and stir until it separates and the oil rises to the surface. | Add the prepared curry paste to the hot coconut milk and fry the paste until fragrant and oil starts to separate again. | Add sliced fish or other protein of choice to the curry and cook gently until done. | Add sliced green bean, sliced turmeric stem, and sliced banana blossom (or baby corn as substitution) to the curry and simmer until the vegetables are tender. | Add fish sauce and palm sugar to taste, adjusting the seasoning as needed. | Turn off the heat and add fresh kaffir lime leaves and Thai basil leaves. | Serve hot with steamed rice.",https://pixabay.com/get/gffa411bd90d8c30c88152890de483d3b35aea51a7dea430429aaa4f89483f6c7558e6e39d97babe35a9d76695e14805d5246320742372c9d49df7350c9c6ad3f_640.jpg,food_dataset_v2\recipe_images\2284_gaeng_luang.jpg,True,True,AUTO_IMPORTED,0.95
2282,recipeapi,Gaeng Massaman Gae,Lamb Massaman Curry,"Gaeng Massaman Gae is a rich and mildly spiced Thai curry featuring tender lamb cooked slowly in a creamy coconut milk base with potatoes, onions, roasted peanuts, and traditional Massaman curry paste, reflecting influences from Persian and Indian cuisines.",medium,main,thai,gluten_free|halal,4,20,90,550,38,"Cut the lamb into bite-sized pieces and set aside. | In a large pot, heat vegetable oil over medium heat and add Massaman curry paste, stirring until fragrant. | Add the lamb pieces to the pot and cook until they are lightly browned on all sides. | Pour in coconut milk and bring the mixture to a gentle simmer. | Add potatoes, peeled and cut into chunks, along with sliced onions and roasted peanuts. | Season the curry with fish sauce, palm sugar, and tamarind paste to balance salty, sweet, and sour flavors. | Simmer the curry over low heat for about 1 to 1.5 hours until the lamb is tender and the sauce has thickened. | Adjust seasoning to taste by adding additional fish sauce, sugar, or tamarind if needed. | Serve hot with steamed jasmine rice and garnish with fresh cilantro leaves.",https://pixabay.com/get/ga7310a244eaebd36cb56754d955142c614001320155c6d99b71f70e2899e487b9508273a02232a82996d2bdcc1ee25225d1f634c53943967d2e0a295b027d36f_640.jpg,food_dataset_v2\recipe_images\2282_gaeng_massaman_gae.jpg,True,True,AUTO_IMPORTED,0.95
2304,recipeapi,Gaeng Neua Sai Mamuang,Beef Mango Curry,"Gaeng Neua Sai Mamuang is a Thai red curry featuring tender beef and tangy green mango, combining savory, sweet, and sour flavors in a creamy coconut milk base.",medium,main,thai,gluten_free|nut_free|halal,4,15,25,450,30,"Heat vegetable oil in a large pan over medium heat. | Add minced garlic and sliced shallot, sauté until fragrant and translucent. | Add sliced beef and cook until browned on all sides. | Add red curry paste to the pan and stir-fry with the beef for 2-3 minutes to release the aromas. | Pour in coconut milk and bring to a gentle simmer. | Add sliced green mango and simmer the curry for 10-15 minutes until the beef is tender and the mango slightly softened. | Season with fish sauce and palm sugar, adjusting to taste for balance of salty and sweet. | Add sliced kaffir lime leaves and Thai basil leaves, stir well, and cook for another 1-2 minutes. | Remove from heat and serve hot with steamed jasmine rice.",https://pixabay.com/get/gf8455f511b6a77169cf3cc7acf5b0e056113aba7c9ec9491f135b0e023493ecf71f8ff1974eb6ddc967d43f8235b35f0b2dce33f0f0ad4361e791532d819e18e_640.jpg,food_dataset_v2\recipe_images\2304_gaeng_neua_sai_mamuang.jpg,True,True,AUTO_IMPORTED,0.95
3001,recipeapi,Gaeng Nok,Southern Bird Curry,"Gaeng Nok is a traditional Southern Thai bird curry made with quail or small chicken, featuring a fragrant and spicy curry paste combined with coconut milk, turmeric, and smoked eggplant, known for its rich and complex flavors.",medium,main,thai,gluten_free|nut_free|halal|kosher,4,20,40,480,35,"Prepare the bird (typically quail or small chicken) by cleaning and cutting it into pieces. | Toast dried red chili, coriander seed, cumin seed, and white peppercorns until fragrant, then grind them to make the curry powder. | Grind fresh turmeric, galangal, lemongrass, shallot, garlic, and shrimp paste into a smooth curry paste with the toasted spices. | Heat oil in a pot over medium heat and sauté the curry paste until aromatic. | Add the bird pieces and stir to coat them with the curry paste, cooking for a few minutes. | Pour in coconut milk and bring to a gentle boil, then reduce heat and simmer until the bird is tender, about 20-30 minutes. | Add sliced smoked eggplant and fresh turmeric to the curry, continue to simmer until vegetables are cooked. | Season with fish sauce and palm sugar, adjusting to taste. | Add fresh kaffir lime leaves and basil leaves just before turning off the heat to enhance aroma. | Serve the curry hot with steamed rice.",https://pixabay.com/get/gc29513f0035ec64cb47904410c1bccce0a24b1e66f584c40c6db063ec74d30c2fa2c361918321d36c66be9131dc62f9f_640.jpg,food_dataset_v2\recipe_images\3001_gaeng_nok.jpg,True,True,AUTO_IMPORTED,0.95
2291,recipeapi,Gaeng Om,Northern Isan Herbal Stew,"Gaeng Om is a traditional Northern Isan herbal stew from Thailand, known for its vibrant blend of fresh herbs and tender pork simmered in a flavorful broth.",medium,main,thai,gluten_free|nut_free,4,15,25,280,20,"Prepare all fresh herbs by washing and roughly chopping them separately: dill, Thai basil, sawtooth coriander, wild ginger leaves, and cha-om leaves. | Slice the pork shoulder thinly into bite-sized pieces. | Heat vegetable oil in a large pot over medium heat and add minced garlic and sliced shallot. Sauté until fragrant. | Add the sliced pork to the pot and cook until it is no longer pink on the outside. | Add the dried chili flakes and stir to combine with the meat. | Pour in the pork broth and bring the mixture to a boil. | Add the chopped fresh herbs except for the cha-om leaves. Simmer the stew over medium-low heat for about 15 minutes to allow the flavors to blend. | Add the cha-om leaves last and simmer for another 5 minutes until tender. | Season the stew with fish sauce and salt to taste. | Serve the stew hot, traditionally accompanied by steamed sticky rice.",https://pixabay.com/get/gafb8e18065e520df36602367807146e9ce339333aaa68fd342a9c0a8de5075f38cc37fefef71bdc488130f71e7e7404c_640.jpg,food_dataset_v2\recipe_images\2291_gaeng_om.jpg,True,True,AUTO_IMPORTED,0.95
